time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0224031354527,-0.0215535289151,11.7385110022,6.2725052764,6.27151567571,0.0,0.0696030379504,-0.0581183211357,2.49266908865,-0.0128051157824,-0.0114671329725,0.0,421.9347994198254,420.8434651695785,419.7130488956328,421.53035303400424
1.3200000000000007,0.0268496458926,-0.0252887200943,11.8933254762,6.27161743576,6.27071720878,0.0,0.07869296674,-0.066477078023,2.66741985683,-0.0191132503326,-0.0172695567105,0.0,465.5524930865984,465.098401125046,466.5724892729879,466.07986064818147
1.3800000000000008,0.0318102993489,-0.0294996635934,12.0546028777,6.27075442612,6.2697027237,0.0,0.0867564493755,-0.0739790505164,2.70839428633,-0.0062938232295,-0.0161948101086,0.0,424.2770205278545,424.3693506272791,424.73853703756396,425.8366238987847
1.4400000000000008,0.0373407713818,-0.0342367960752,12.2233191058,6.26994189939,6.26937625151,0.0,0.0976552002621,-0.0839812140579,2.91497436798,-0.0348182002458,0.0102422409697,0.0,475.66324987293547,477.68356415366685,476.92706440593287,474.7435196595102
1.5000000000000009,0.04348983378,-0.0395645218025,12.4017496796,6.26742518087,6.270310992,0.0,0.107226345844,-0.0938395424402,3.03240440756,-0.062648224773,0.0245469537697,0.0,449.6354709634227,450.7927766666049,451.8647750214153,449.6145367643022
1.560000000000001,0.0501665838048,-0.0455124469123,12.5853382174,6.26387837089,6.27160153469,0.0,0.11519735288,-0.104769474956,3.08706224142,-0.0528473849262,0.0146112221371,0.0,431.49111458504086,430.65152242888854,431.0778760148532,431.9026856708558
1.620000000000001,0.0573561503244,-0.052282535533,12.7772278035,6.26026783346,6.27228143102,0.0,0.124352987469,-0.121286191152,3.30863478876,-0.0818167953419,0.00379798082082,0.0,484.3518355854986,483.5377887292115,482.2777923266592,480.0821557635245
1.680000000000001,0.0650688544739,-0.0601116930535,12.9812728065,6.25580187181,6.27257235973,0.0,0.132701216379,-0.140205181177,3.49230797516,-0.0627130863202,0.00687184641923,0.0,472.6098287857388,472.8466066739509,472.0430981299813,473.51091099952106
1.740000000000001,0.0733007107522,-0.0692437960929,13.1987915023,6.25232356052,6.27307243119,0.0,0.141627032386,-0.164630648208,3.75746773458,-0.0498679644755,0.011110256743,0.0,497.32340393623554,497.63363381460573,496.6908598830921,497.6300471974545
1.8000000000000012,0.082042538325,-0.0798914785442,13.4310921691,6.24970872131,6.27400345603,0.0,0.149661171394,-0.190604105202,3.98511018745,-0.0332974733394,0.0231270826831,0.0,488.14782690558934,489.04365106837207,487.4660295149418,488.7018266589022
1.8600000000000012,0.0911916434179,-0.0919720709462,13.6715654597,6.24764557387,6.27511065233,0.0,0.155187811058,-0.212267731477,4.03049899491,-0.0366559381687,0.00691650515534,0.0,435.57116701286924,434.2132112113789,434.72102617386525,434.4389712803721
1.9200000000000013,0.100648910679,-0.105366815796,13.9140556232,6.24575177913,6.27515682754,0.0,0.160028720837,-0.234404907564,4.05241908921,-0.02294599664,-0.0158409659208,0.0,427.9731828796097,426.03162263653184,427.39219301860066,428.5587682159307
1.9800000000000013,0.110437915214,-0.120293833249,14.1624239231,6.24465720112,6.27408020337,0.0,0.166380217324,-0.263277041343,4.22588826749,-0.0101928471321,-0.0225208341919,0.0,474.32301608324656,473.80979232255663,474.7673092253827,475.7449247922525
2.0400000000000014,0.12058323811,-0.136767504009,14.4158190872,6.24394594484,6.27333952261,0.0,0.171883167144,-0.285903697134,4.2206294408,-0.0154033035925,0.00270441739714,0.0,418.731944698959,420.9209218398791,420.62968511164627,420.1782786954817
2.1000000000000014,0.13111988811,-0.154831028609,14.6744438212,6.2430172194,6.2746596677,0.0,0.17922989454,-0.316293392549,4.3995158336,-0.0156300876592,0.0454034983736,0.0,476.14603331740386,479.40180034875885,477.232681423364,477.2154871772464
2.1600000000000015,0.142060215803,-0.17475179716,14.9441125837,6.24239304451,6.27693245943,0.0,0.185144167975,-0.347791501168,4.58869729649,-0.00159101719136,0.0152700555798,0.0,483.6523370973576,481.3777724487116,480.6510690436967,481.7140714401974
2.2200000000000015,0.153288732863,-0.196432626082,15.2216679211,6.24227623118,6.27808481152,0.0,0.189034807589,-0.374902406516,4.66284357996,-0.00266835974922,0.0260996299561,0.0,448.8508649999721,449.7289394585923,448.26053148706126,448.1730069354278
2.2800000000000016,0.164725662526,-0.219748696883,15.5038333851,6.2428128544,6.28013880107,0.0,0.192011050166,-0.402263259957,4.74234363426,0.0255383284419,0.0468940504466,0.0,450.22059171442277,451.90054307159306,449.90473476470396,452.1829502200679
2.3400000000000016,0.176288653286,-0.244583798855,15.7881027641,6.24430983299,8.95347234326e-05,0.0,0.193163773577,-0.425447622726,4.73334513818,0.0237456486114,0.0612846472964,0.0,423.04932510646506,424.28867103202924,423.20885881592477,423.05464075347584
